energy_trace,power_distribution,workflow,c_value,deadline_factor,shift_mode,task_ordering,AVERAGE_of_brown_energy_used,AVERAGE_of_green_energy_used,AVERAGE_of_makespan,AVERAGE_of_workflow_stretch
trace-4,inverted_exponential,blast,0.5,4,left,runtime_ascending,991383.068902003,39360495.8251243,48300,48300
trace-4,inverted_exponential,blast,0.5,4,none,energy,96.1327949281,40351782.7612314,53243.9,53243.9
trace-4,inverted_exponential,blast,0.5,4,none,power,822079.380379751,39529799.5136466,56389,42889
trace-4,inverted_exponential,blast,0.5,4,none,runtime,96.1327949281,40351782.7612314,53243.9,53243.9
trace-4,inverted_exponential,blast,0.5,4,none,runtime_ascending,5946659.77578532,34405219.118241,48300,48300
trace-4,inverted_exponential,blast,0.5,4,right-left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,4,right-left,power,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,4,right-left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,4,right-left,runtime_ascending,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,8,left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,8,left,power,0.0000000276,40351878.8940263,69226.7,42226.7
trace-4,inverted_exponential,blast,0.5,8,left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,8,left,runtime_ascending,0.0000000276,40351878.8940263,74826.6,47826.6
trace-4,inverted_exponential,blast,0.5,8,none,energy,0.0000000276,40351878.8940263,68089,41089
trace-4,inverted_exponential,blast,0.5,8,none,power,0.0000000276,40351878.8940264,98115.6,71115.6
trace-4,inverted_exponential,blast,0.5,8,none,runtime,0.0000000276,40351878.8940263,68089,41089
trace-4,inverted_exponential,blast,0.5,8,none,runtime_ascending,0.0000000276,40351878.8940263,113816,86816
trace-4,inverted_exponential,blast,0.5,8,right-left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,8,right-left,power,0.0000000276,40351878.8940263,69226.7,42226.7
trace-4,inverted_exponential,blast,0.5,8,right-left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.5,8,right-left,runtime_ascending,0.0000000276,40351878.8940263,74803.3,47803.3
trace-4,inverted_exponential,blast,0.8,2,left,energy,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,2,left,power,26099919.8906875,14251959.0033388,35486.8,35486.8
trace-4,inverted_exponential,blast,0.8,2,left,runtime,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,2,left,runtime_ascending,26305225.671827,14046653.2221993,36404,36404
trace-4,inverted_exponential,blast,0.8,2,none,energy,8325478.21958575,32026400.6744406,45418,45418
trace-4,inverted_exponential,blast,0.8,2,none,power,26932375.5849413,13419503.309085,35486.8,35486.8
trace-4,inverted_exponential,blast,0.8,2,none,runtime,8325478.21958575,32026400.6744406,45418,45418
trace-4,inverted_exponential,blast,0.8,2,none,runtime_ascending,26851054.1426147,13500824.7514116,36404,36404
trace-4,inverted_exponential,blast,0.8,2,right-left,energy,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,2,right-left,power,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,2,right-left,runtime,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,2,right-left,runtime_ascending,4810122.33734831,35541756.556678,45418,45418
trace-4,inverted_exponential,blast,0.8,4,left,energy,96.1327949281,40351782.7612314,53843.8,53843.8
trace-4,inverted_exponential,blast,0.8,4,left,power,33.1700129748,40351845.7240134,59107,45607
trace-4,inverted_exponential,blast,0.8,4,left,runtime,96.1327949281,40351782.7612314,53843.8,53843.8
trace-4,inverted_exponential,blast,0.8,4,left,runtime_ascending,96.1327949281,40351782.7612314,58134,58134
trace-4,inverted_exponential,blast,0.8,4,none,energy,96.1327949281,40351782.7612315,54579.9,54579.9
trace-4,inverted_exponential,blast,0.8,4,none,power,33.1700129748,40351845.7240134,65204.5,51704.5
trace-4,inverted_exponential,blast,0.8,4,none,runtime,96.1327949281,40351782.7612315,54579.9,54579.9
trace-4,inverted_exponential,blast,0.8,4,none,runtime_ascending,96.1327949281,40351782.7612314,63655,63655
trace-4,inverted_exponential,blast,0.8,4,right-left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,4,right-left,power,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,4,right-left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,4,right-left,runtime_ascending,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,8,left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,8,left,power,0.0000000276,40351878.8940263,70094.7,43094.7
trace-4,inverted_exponential,blast,0.8,8,left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,8,left,runtime_ascending,0.0000000275,40351878.8940263,79368.6,52368.6
trace-4,inverted_exponential,blast,0.8,8,none,energy,38898726.8172139,1453152.07681239,113816,86816
trace-4,inverted_exponential,blast,0.8,8,none,power,5470297.65435356,34881581.2396728,108966.3,81966.3
trace-4,inverted_exponential,blast,0.8,8,none,runtime,38898726.8172139,1453152.07681239,113816,86816
trace-4,inverted_exponential,blast,0.8,8,none,runtime_ascending,0.0000000276,40351878.8940263,128956,101956
trace-4,inverted_exponential,blast,0.8,8,right-left,energy,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,8,right-left,power,0.0000000276,40351878.8940263,70094.7,43094.7
trace-4,inverted_exponential,blast,0.8,8,right-left,runtime,0.0000000276,40351878.8940263,58085,31085
trace-4,inverted_exponential,blast,0.8,8,right-left,runtime_ascending,0.0000000275,40351878.8940263,79345.3,52345.3
trace-4,inverted_exponential,bwa,0,2,left,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,left,power,359636.963285292,1736510.08367078,37379.6,27410.9
trace-4,inverted_exponential,bwa,0,2,left,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,left,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,2,none,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,none,power,360498.816337312,1735648.23061876,37379.6,27410.9
trace-4,inverted_exponential,bwa,0,2,none,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,none,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,2,right-left,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,right-left,power,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,right-left,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,2,right-left,runtime_ascending,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0,4,left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,left,power,352975.63068004,1743171.41627603,39114.4,27410.9
trace-4,inverted_exponential,bwa,0,4,left,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,left,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,4,none,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,none,power,353837.48373206,1742309.56322401,39114.4,27410.9
trace-4,inverted_exponential,bwa,0,4,none,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,none,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,4,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,right-left,power,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,right-left,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,4,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,left,power,352975.63068004,1743171.41627603,39114.4,27410.9
trace-4,inverted_exponential,bwa,0,8,left,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,left,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,8,none,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,none,power,353837.48373206,1742309.56322401,39114.4,27410.9
trace-4,inverted_exponential,bwa,0,8,none,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,none,runtime_ascending,2088522.92496399,7624.1219920768,29713,29713
trace-4,inverted_exponential,bwa,0,8,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,right-left,power,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,right-left,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0,8,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,2,left,energy,507778.078157641,1588368.96879844,31865,31865
trace-4,inverted_exponential,bwa,0.5,2,left,power,166451.712244119,1929695.33471196,32821,30917.8
trace-4,inverted_exponential,bwa,0.5,2,left,runtime,324534.007395428,1771613.03956065,32051.1,32051.1
trace-4,inverted_exponential,bwa,0.5,2,left,runtime_ascending,325296.589252228,1770850.45770385,32176.2,32176.2
trace-4,inverted_exponential,bwa,0.5,2,none,energy,507778.078157671,1588368.96879841,31990.6,31990.6
trace-4,inverted_exponential,bwa,0.5,2,none,power,174911.061572808,1921235.98538327,32821,32821
trace-4,inverted_exponential,bwa,0.5,2,none,runtime,324857.555777284,1771289.49117879,32179,32179
trace-4,inverted_exponential,bwa,0.5,2,none,runtime_ascending,404005.212302127,1692141.83465395,32176.2,32176.2
trace-4,inverted_exponential,bwa,0.5,2,right-left,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.5,2,right-left,power,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.5,2,right-left,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.5,2,right-left,runtime_ascending,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.5,4,left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,4,left,power,15846.287453374,2080300.7595027,43547.6,24298.7
trace-4,inverted_exponential,bwa,0.5,4,left,runtime,0.0000000842,2096147.04695599,51301.8,24301.8
trace-4,inverted_exponential,bwa,0.5,4,left,runtime_ascending,49187.8982068995,2046959.14874918,33322.5,24287.5
trace-4,inverted_exponential,bwa,0.5,4,none,energy,0.0000000843,2096147.04695599,61134.6,34134.6
trace-4,inverted_exponential,bwa,0.5,4,none,power,15846.287453374,2080300.7595027,51919.3,32670.4
trace-4,inverted_exponential,bwa,0.5,4,none,runtime,0.0000000843,2096147.04695599,66051,39051
trace-4,inverted_exponential,bwa,0.5,4,none,runtime_ascending,49187.8982068995,2046959.14874918,46464,37429
trace-4,inverted_exponential,bwa,0.5,4,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,4,right-left,power,0.0000000842,2096147.04695599,51030.6,24030.6
trace-4,inverted_exponential,bwa,0.5,4,right-left,runtime,0.0000000842,2096147.04695599,51301.8,24301.8
trace-4,inverted_exponential,bwa,0.5,4,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,8,left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,8,left,power,2320.9091793442,2093826.13777673,54470.3,29266.8
trace-4,inverted_exponential,bwa,0.5,8,left,runtime,0.0000000842,2096147.04695599,56338,29338
trace-4,inverted_exponential,bwa,0.5,8,left,runtime_ascending,49187.8982068995,2046959.14874918,33322.5,24287.5
trace-4,inverted_exponential,bwa,0.5,8,none,energy,0.0000000843,2096147.04695599,96388,69388
trace-4,inverted_exponential,bwa,0.5,8,none,power,2320.9091793442,2093826.13777673,92835.4,67631.9
trace-4,inverted_exponential,bwa,0.5,8,none,runtime,0.0000000843,2096147.04695599,116413,89413
trace-4,inverted_exponential,bwa,0.5,8,none,runtime_ascending,49187.8982068995,2046959.14874918,113701,104666
trace-4,inverted_exponential,bwa,0.5,8,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.5,8,right-left,power,0.0000000842,2096147.04695599,56066.8,29066.8
trace-4,inverted_exponential,bwa,0.5,8,right-left,runtime,0.0000000842,2096147.04695599,56338,29338
trace-4,inverted_exponential,bwa,0.5,8,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,2,left,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,left,power,24574.2922865668,2071572.75466951,39376.6,24326.2
trace-4,inverted_exponential,bwa,0.8,2,left,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,left,runtime_ascending,50036.0079107336,2046111.03904535,33283.7,33283.7
trace-4,inverted_exponential,bwa,0.8,2,none,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,none,power,24781.5567699521,2071365.49018612,39530.9,32058.3
trace-4,inverted_exponential,bwa,0.8,2,none,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,none,runtime_ascending,50036.0079107336,2046111.03904535,35177,35177
trace-4,inverted_exponential,bwa,0.8,2,right-left,energy,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,right-left,power,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,right-left,runtime,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,2,right-left,runtime_ascending,11874.640385458,2084272.40657062,45326,22663
trace-4,inverted_exponential,bwa,0.8,4,left,energy,29219.7745430126,2066927.27241306,38991,22663
trace-4,inverted_exponential,bwa,0.8,4,left,power,27383.4312689962,2068763.61568708,41257.7,23952.6
trace-4,inverted_exponential,bwa,0.8,4,left,runtime,29219.7745430126,2066927.27241306,38991,22663
trace-4,inverted_exponential,bwa,0.8,4,left,runtime_ascending,25452.3073605704,2070694.7395955,40439.8,22735.8
trace-4,inverted_exponential,bwa,0.8,4,none,energy,29219.7745430126,2066927.27241306,61827.8,45499.8
trace-4,inverted_exponential,bwa,0.8,4,none,power,27570.046311531,2068577.00064454,59701,48335.4
trace-4,inverted_exponential,bwa,0.8,4,none,runtime,29219.7745430126,2066927.27241306,71615,55287
trace-4,inverted_exponential,bwa,0.8,4,none,runtime_ascending,25897.9332883519,2070249.11366772,62373,62373
trace-4,inverted_exponential,bwa,0.8,4,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,4,right-left,power,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,4,right-left,runtime,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,4,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,8,left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,8,left,power,2320.9091793442,2093826.13777673,55856.5,30653
trace-4,inverted_exponential,bwa,0.8,8,left,runtime,0.0000000842,2096147.04695599,57724.2,30724.2
trace-4,inverted_exponential,bwa,0.8,8,left,runtime_ascending,49187.8982068995,2046959.14874918,33322.5,24287.5
trace-4,inverted_exponential,bwa,0.8,8,none,energy,0.0000000843,2096147.04695599,106091.4,79091.4
trace-4,inverted_exponential,bwa,0.8,8,none,power,647999.000188059,1448148.04676801,114934.4,89730.9
trace-4,inverted_exponential,bwa,0.8,8,none,runtime,0.0000000843,2096147.04695599,130275,103275
trace-4,inverted_exponential,bwa,0.8,8,none,runtime_ascending,49187.8982068995,2046959.14874918,116763,107728
trace-4,inverted_exponential,bwa,0.8,8,right-left,energy,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,bwa,0.8,8,right-left,power,0.0000000842,2096147.04695599,57453,30453
trace-4,inverted_exponential,bwa,0.8,8,right-left,runtime,0.0000000842,2096147.04695599,57724.2,30724.2
trace-4,inverted_exponential,bwa,0.8,8,right-left,runtime_ascending,0.0000000842,2096147.04695599,49663,22663
trace-4,inverted_exponential,cycles,0,2,left,energy,1116492.73612391,1600904.49562706,42181,42181
trace-4,inverted_exponential,cycles,0,2,left,power,2353363.81657515,364033.415176741,42431.8,42431.8
trace-4,inverted_exponential,cycles,0,2,left,runtime,1093488.05331553,1623909.17843579,42181,42181
trace-4,inverted_exponential,cycles,0,2,left,runtime_ascending,2660729.1132384,56668.1185129432,42183,42183
trace-4,inverted_exponential,cycles,0,2,none,energy,1117896.42580344,1599500.80594845,42181,42181
trace-4,inverted_exponential,cycles,0,2,none,power,2360537.11044817,356860.121303736,42432.5,42432.5
trace-4,inverted_exponential,cycles,0,2,none,runtime,1095114.86822901,1622282.36352213,42181,42181
trace-4,inverted_exponential,cycles,0,2,none,runtime_ascending,2660729.11323882,56668.1185134636,42183,42183
trace-4,inverted_exponential,cycles,0,2,right-left,energy,564867.307691994,2152529.92405805,43364.6,43364.6
trace-4,inverted_exponential,cycles,0,2,right-left,power,495693.472059888,2221703.75969071,43370,43370
trace-4,inverted_exponential,cycles,0,2,right-left,runtime,542623.38616203,2174773.84558912,43369.5,43369.5
trace-4,inverted_exponential,cycles,0,2,right-left,runtime_ascending,491490.819088447,2225906.41266233,43370,43370
trace-4,inverted_exponential,cycles,0,4,left,energy,1116492.73612391,1600904.49562706,42181,42181
trace-4,inverted_exponential,cycles,0,4,left,power,2302375.69091937,415021.540832522,42924.5,42924.5
trace-4,inverted_exponential,cycles,0,4,left,runtime,1093488.05331553,1623909.17843579,42181,42181
trace-4,inverted_exponential,cycles,0,4,left,runtime_ascending,2660729.1132384,56668.1185129432,42183,42183
trace-4,inverted_exponential,cycles,0,4,none,energy,1117896.42580344,1599500.80594845,42181,42181
trace-4,inverted_exponential,cycles,0,4,none,power,2303855.73054073,413541.501211188,42932.3,42932.3
trace-4,inverted_exponential,cycles,0,4,none,runtime,1095114.86822901,1622282.36352213,42181,42181
